YEAR,MO,DY,T2M,T2MDEW,T2MWET,T2M_MAX,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,GWETTOP,GWETROOT,GWETPROF
2013,1,28,22.68,9.97,16.33,31.37,24.97,8.61,52.56,0,92.02,3.33,119.81,4.68,120.19,-999,14.27,0.44,0.2,0.48,0.48
2013,1,29,23.25,10.96,17.1,31.53,26.05,9.16,53.38,0,91.93,2.82,160.06,4.05,160.81,2.09,13.27,0.39,0.2,0.48,0.48
2013,1,30,23.42,11.8,17.62,31.55,25.71,9.64,55.12,0,91.98,3.98,107.06,5.41,106.75,2.04,13.1,0.38,0.2,0.48,0.48
2013,1,31,22.8,10.4,16.6,31.57,24.85,8.91,54.31,0,92.01,4.9,98.31,6.51,97.88,2,13.29,0.38,0.2,0.48,0.48
2013,2,1,22.14,8.35,15.24,31.32,24.14,7.75,49.81,0,92.02,4.73,83.81,6.41,83.44,2.16,13.92,0.41,0.19,0.48,0.48
2013,2,2,21.38,3.91,12.65,31.44,23.22,6.04,44.12,0,91.96,4.12,87.75,6.12,87.5,2.26,14.7,0.43,0.19,0.48,0.48
2013,2,3,21.79,5.05,13.42,32.15,23.86,6.41,45.56,0,91.92,3.99,86.25,5.95,85.88,-999,14.8,0.44,0.18,0.48,0.48
2013,2,4,22.28,5.84,14.06,32.87,24.59,6.9,48.06,0,92,3.58,119.5,5.41,118.88,2.12,14.25,0.41,0.18,0.48,0.48
2013,2,5,24.3,14.92,19.62,32.77,26.61,11.66,62.19,0,92.03,4.66,131.62,6.09,131.69,2.02,12.8,0.38,0.18,0.48,0.48
2013,2,6,25.06,14.1,19.58,32.11,27.33,11.11,56,0,92.04,3.96,119.38,5.09,119.38,2.08,12.84,0.4,0.17,0.48,0.48
2013,2,7,26.06,12.46,19.26,33.69,28.94,10.01,49.06,0,91.85,2.3,131.06,3.16,130.06,2.3,14.34,0.44,0.17,0.48,0.48
2013,2,8,25.98,12.23,19.1,33.35,28.37,9.7,45,1.29,91.79,2.95,150.19,4.33,150,1.97,12.03,0.38,0.18,0.48,0.48
2013,2,9,25.4,11.01,18.2,33.97,27.81,9.28,48.75,0.15,91.77,4.38,108.5,5.49,108.31,2.12,13.2,0.4,0.22,0.48,0.48
2013,2,10,24.05,11.39,17.72,33.32,26.19,9.28,51.56,0,91.81,5.01,90.19,6.54,89.81,2.36,14.76,0.45,0.22,0.48,0.48
2013,2,11,23.51,11.29,17.4,31.76,25.18,9.4,54.44,0,91.84,6.27,89.88,7.99,89.88,2.3,14.59,0.44,0.21,0.48,0.48
2013,2,12,24.27,11.77,18.02,33.25,26.05,9.58,51.94,0,91.79,5.71,88.69,7.3,88.75,2.21,14.38,0.42,0.2,0.48,0.48
2013,2,13,23.76,10.58,17.17,31.38,25.25,8.91,49.06,0,91.77,5.2,91.62,6.8,91.62,2.19,14.11,0.42,0.2,0.48,0.48
2013,2,14,24.16,15.44,19.8,30.5,26.01,12.02,61.81,0.67,91.82,5.34,117.88,6.7,117.88,1.84,11.96,0.36,0.2,0.48,0.48
2013,2,15,23.58,16.73,20.15,28.69,25.3,13,67.69,4.29,91.78,3.66,150.56,4.97,151.12,1.47,9.7,0.29,0.27,0.48,0.48
2013,2,16,23.76,17.58,20.67,30.99,25.44,13.79,71.25,4.92,91.62,3.29,209.56,4.35,210.38,1.73,10.62,0.34,0.45,0.49,0.49
2013,2,17,25.04,17.69,21.37,31.61,27.27,13.92,67.38,1.17,91.59,2.63,239.12,3.79,238.38,2.16,13.46,0.41,0.48,0.49,0.49
2013,2,18,23.35,18.11,20.73,28.29,24.63,14.22,74.38,0.85,91.66,3.53,82.25,4.53,82.19,2.1,13.02,0.41,0.48,0.49,0.49
2013,2,19,24.22,15.64,19.93,30.8,25.99,12.21,62,0.01,91.8,3.91,91.31,5.29,91.12,2.16,13.09,0.41,0.45,0.49,0.49
2013,2,20,23.9,12.57,18.23,33.05,25.99,10.13,57.19,0,91.85,4.24,79.06,5.79,78.56,2.37,14.34,0.45,0.4,0.49,0.49
2013,2,21,23.75,10.83,17.29,33.02,25.89,9.16,53.19,0,91.93,4.3,76.25,5.85,75.62,2.66,16.21,0.5,0.36,0.48,0.49
2013,2,22,23.39,10.68,17.03,32.67,25.32,9.03,54.38,0,92.02,5.16,88.12,6.84,87.81,2.58,15.82,0.48,0.33,0.48,0.49
2013,2,23,23.61,7.25,15.43,33.53,25.62,7.57,47.75,0,92.07,4.2,89,5.96,88.69,2.63,16.14,0.49,0.3,0.48,0.48
2013,2,24,23.4,3.46,13.44,33.98,25.51,6.16,41.88,0,92,4.32,91.19,6.18,90.94,2.71,16.38,0.51,0.28,0.48,0.48
2013,2,25,22.84,-0.52,11.16,33.26,24.28,4.33,29.62,0,92.04,4.98,96.88,7.5,96.75,2.74,16.76,0.52,0.27,0.48,0.48
2013,2,26,23.68,3.31,13.49,33.72,25.25,5.37,31.81,0,92.04,4.63,91.12,6.96,91.19,2.67,16.87,0.51,0.25,0.48,0.48
2013,2,27,23.98,4.9,14.44,33.87,26.5,6.04,35.06,0,91.97,2.94,100.44,4.7,100,2.87,17.03,0.53,0.24,0.48,0.48
2013,2,28,24.46,6.83,15.65,34.59,26.96,7.02,41.12,0,91.83,3.49,93.06,5.32,92.25,2.91,16.72,0.53,0.23,0.48,0.48
2013,3,1,24.62,4.86,14.73,34.79,26.62,6.23,36.5,0,91.87,4.82,77,6.81,77.06,-999,16.69,0.53,0.22,0.48,0.48
2013,3,2,25.24,5.45,15.35,34.95,27.07,6.16,32,0,91.93,5.36,77.88,7.6,77.88,2.79,16.38,0.52,0.21,0.48,0.48
2013,3,3,25.16,4.87,15.01,35.44,27.07,6.1,34.44,0,91.92,5.09,75,7.21,75,2.84,16.12,0.52,0.2,0.48,0.48
2013,3,4,25.25,5.33,15.3,35.66,27.36,6.84,38.5,0,91.93,5.19,94.06,7.09,94,2.55,15.07,0.48,0.2,0.48,0.48
2013,3,5,25.53,14.52,20.03,34.44,27.82,11.35,56.69,0.04,91.91,5.96,94.44,7.42,94.25,2.8,15.8,0.52,0.2,0.48,0.48
2013,3,6,24.99,17.19,21.09,32.58,27.31,13.43,66,2.55,91.95,5.87,104.12,7.12,104.38,1.44,8.66,0.28,0.22,0.48,0.48
2013,3,7,25.14,17.55,21.35,32.38,27.44,13.73,66.62,1.41,91.99,5.26,100.62,6.44,100.56,2.07,11.89,0.4,0.3,0.48,0.48
2013,3,8,25.23,15.37,20.3,31.12,27.29,11.96,58.12,0.02,92.03,3.92,107.94,5.05,107.56,2.46,13.94,0.46,0.31,0.48,0.48
2013,3,9,26.48,14.19,20.34,33.98,28.91,11.17,52.5,0,91.92,3.27,104.19,4.38,103.31,2.56,14.76,0.48,0.3,0.48,0.48
2013,3,10,27.19,14.02,20.61,35.05,30.5,11.05,49.75,0,91.75,2.97,146.62,3.98,146.12,2.44,14.7,0.46,0.28,0.48,0.48
2013,3,11,27.55,13.25,20.4,34.83,30.3,10.44,44.38,0.55,91.83,3.7,151.25,4.91,151.06,2.36,14.6,0.45,0.27,0.48,0.48
2013,3,12,27.34,10.51,18.92,34.05,29.98,8.67,37.69,0.02,91.88,2.35,135.62,3.43,135.5,2.41,14.99,0.45,0.27,0.48,0.48
2013,3,13,27.47,8.22,17.84,35.9,30.4,7.51,33.38,0,91.88,3.49,135.06,4.95,134.06,2.59,15.87,0.48,0.25,0.48,0.48
2013,3,14,26.23,9.11,17.67,34.71,28.65,8.06,39.5,0,91.88,4.59,125.31,6.13,124.25,2.18,13.79,0.41,0.23,0.48,0.48
2013,3,15,26.57,7.87,17.22,35.47,29.05,7.32,34.69,0,91.9,4.88,116.44,6.33,115.56,2.52,15.54,0.47,0.23,0.48,0.48
2013,3,16,25.81,9.97,17.89,35.14,28.65,8.67,45.94,0,91.96,4.24,131.44,5.62,131.06,2.51,16.11,0.48,0.21,0.48,0.48
2013,3,17,27.12,10.42,18.77,36.09,30.8,8.79,41.44,0,91.9,2.84,108.75,3.93,107,2.58,15.73,0.49,0.2,0.48,0.48
2013,3,18,26.87,8.54,17.7,36.43,30.09,7.93,39.88,0,91.73,3.54,113.44,4.76,112.06,2.52,15.81,0.48,0.2,0.48,0.48
2013,3,19,26.87,10.4,18.64,35.28,29.66,8.79,42.62,0,91.73,3.45,117.62,4.7,116,2.46,15.66,0.47,0.2,0.48,0.48
2013,3,20,27.58,11.65,19.62,36.12,30.79,9.52,44.25,0,91.8,3.83,125.31,4.9,124.06,2.38,14.93,0.45,0.19,0.48,0.48
2013,3,21,27.91,9.23,18.58,35.87,31.17,8.12,35.69,0,91.71,3.12,137.94,4.12,136.06,2.02,13.27,0.39,0.18,0.48,0.48
2013,3,22,28.33,7.25,17.79,36.37,32.01,7.02,29.12,0,91.6,2.83,157.44,4.21,158,2.48,15.24,0.46,0.18,0.48,0.48
2013,3,23,27.54,8.73,18.13,35.58,30.23,7.75,34.25,0,91.63,4.24,139,5.87,138.5,2.45,15.51,0.46,0.17,0.48,0.48
2013,3,24,26.74,8.18,17.46,35.82,29.34,7.87,39.38,0,91.73,4.47,113.62,6.04,112.5,2.72,16.88,0.51,0.16,0.48,0.48
2013,3,25,26.98,5.57,16.27,36.71,30.58,6.71,35.44,0,91.7,2.56,105.88,4.02,104.31,2.38,15.54,0.46,0.16,0.48,0.48
2013,3,26,28.76,12.07,20.42,36.83,32.08,9.7,39.5,0.07,91.6,2.76,168.81,4.08,168.12,2.25,14.73,0.44,0.16,0.48,0.48
2013,3,27,30.21,11.61,20.9,37.69,33.45,9.52,35.56,0.02,91.58,3.68,139.38,5.19,139.06,2.53,16.32,0.48,0.16,0.48,0.48
2013,3,28,29.55,11.71,20.62,37.51,32.83,9.77,38.94,0.02,91.66,3.56,136.62,5.02,136.31,2.73,17.68,0.52,0.16,0.48,0.48
2013,3,29,30.15,13.05,21.59,37.82,33.9,10.44,39.31,0,91.6,3.15,128.44,4.33,128.19,2.55,15.91,0.48,0.16,0.48,0.48
2013,3,30,30.3,15.92,23.11,37.37,33.55,12.51,46.06,0,91.52,4.16,135.44,5.13,134.5,2.23,14.05,0.42,0.15,0.48,0.48
2013,3,31,30.11,17.62,23.86,36.95,33.22,13.79,49.38,6.17,91.54,3.27,138.12,4.29,137.31,2.48,15.42,0.47,0.27,0.48,0.48
2013,4,1,28.1,18.52,23.31,33.19,30.56,14.65,58,0.97,91.65,3.12,196.81,4.22,193.06,2.31,15.08,0.44,0.38,0.48,0.49
2013,4,2,27.95,18.12,23.04,34.49,30.03,14.28,57.62,7.95,91.68,2.82,130.56,4.38,130.75,2.16,13.63,0.41,0.48,0.49,0.49
2013,4,3,28.13,18.08,23.11,34.97,30.49,14.28,58.31,0.06,91.67,2.95,115.88,4.38,115.06,2.13,13.7,0.41,0.46,0.49,0.49
2013,4,4,28.92,16.4,22.66,35.88,31.54,12.76,49.25,0.01,91.59,2.88,120,4.5,120.12,2.49,15.59,0.47,0.41,0.49,0.49
2013,4,5,29.18,17.4,23.3,35.46,31.51,13.67,51.31,3.45,91.51,2.9,119.75,4.46,119.06,2.36,14.66,0.45,0.43,0.49,0.49
2013,4,6,29.2,17.12,23.16,35.57,31.44,13.43,50.88,0.25,91.45,2.85,198.88,4.5,199.12,2.35,14.68,0.45,0.42,0.49,0.49
2013,4,7,30.19,15.12,22.65,36.92,33.37,11.84,42.75,0,91.4,1.85,154.31,3.06,141.69,2.6,16.41,0.49,0.36,0.48,0.49
2013,4,8,30.33,14.89,22.61,36.9,33.18,11.6,41.44,0,91.5,3.21,128.56,4.57,127.12,2.35,14.99,0.45,0.32,0.48,0.49
2013,4,9,30.55,14.25,22.4,37.02,33.42,11.23,40.38,0,91.56,3.84,140.25,5.11,139.62,2.6,16.15,0.48,0.29,0.48,0.48
2013,4,10,30.08,12.84,21.46,37.17,33.01,10.38,38.75,0,91.59,4.38,137.06,5.74,136.56,2.79,16.81,0.52,0.27,0.48,0.48
2013,4,11,29.07,9.4,19.24,37.87,31.96,8.42,34.81,0,91.57,3.62,121.88,5.26,121.12,2.57,15.88,0.48,0.25,0.48,0.48
2013,4,12,29.38,12.42,20.9,38.57,32.16,10.13,42.12,0,91.62,4.62,121.38,6.27,120.31,2.93,17.89,0.55,0.23,0.48,0.48
2013,4,13,29.08,12.4,20.74,38.25,32.19,10.31,44.38,0,91.73,4.27,118.81,5.66,117.69,2.91,17.12,0.54,0.23,0.48,0.48
2013,4,14,30.05,15.06,22.56,38.56,33.74,12.15,48.19,0,91.71,3.73,127.06,4.92,125.88,3.07,17.98,0.57,0.21,0.48,0.48
2013,4,15,30.48,16.7,23.59,36.97,33.87,13.12,47.25,2.81,91.6,2.55,156.44,3.22,158.25,2.47,14.61,0.46,0.26,0.48,0.48
2013,4,16,29.86,11.89,20.87,37.7,32.21,9.95,38.06,0.04,91.52,4.13,248.69,5.62,248.94,2.8,17.24,0.52,0.3,0.48,0.48
2013,4,17,29.77,9.69,19.73,37.99,32.69,8.24,30.88,0.01,91.35,2.28,122.19,3.41,93.62,2.85,17.68,0.53,0.27,0.48,0.48
2013,4,18,29.57,12.77,21.17,37.84,32.92,10.25,39,0.62,91.43,3.5,168.94,4.48,169.12,2.53,16.33,0.48,0.25,0.48,0.48
2013,4,19,30.08,13.34,21.71,36.76,33.57,10.56,39,0.29,91.46,2.27,209.38,3.34,210.56,2.72,17.3,0.52,0.26,0.48,0.48
2013,4,20,30.25,13.52,21.88,37.35,33.73,10.74,39.81,0.14,91.45,2.38,186.94,3.38,188.81,2.77,17.3,0.52,0.24,0.48,0.48
2013,4,21,29.85,14.35,22.1,36.65,33.91,11.35,42.56,0.06,91.47,2.2,132.12,2.88,134.19,2.82,17.38,0.53,0.23,0.48,0.48
2013,4,22,28.82,16.24,22.53,34.91,32.05,12.7,49.69,1.03,91.57,3.63,136.69,4.71,136.25,2.27,14.52,0.43,0.23,0.48,0.48
2013,4,23,29.71,15.51,22.61,36.88,33.19,12.08,45.5,0.55,91.71,3.1,139.81,3.98,139.44,2.3,14.37,0.44,0.26,0.48,0.48
2013,4,24,28.03,17.83,22.93,32.8,30.63,13.98,55.31,1.84,91.79,3.13,156.88,3.96,156.38,2.45,15.34,0.46,0.28,0.48,0.48
2013,4,25,28.3,17.14,22.73,34.12,31.01,13.37,52.44,0.21,91.78,2.73,135.38,3.38,135.31,2.32,15.02,0.45,0.31,0.48,0.48
2013,4,26,28.39,16.31,22.35,33.49,30.32,12.7,50,0.24,91.73,3.41,126.38,4.62,125.12,2.41,14.95,0.46,0.3,0.48,0.48
2013,4,27,29.3,15.82,22.56,36.34,32.12,12.39,48.25,0.05,91.68,3.04,83.75,4.08,84.5,2.49,15.62,0.48,0.29,0.48,0.48
2013,4,28,29.4,16.49,22.94,34.7,31.4,12.88,47.38,1.41,91.57,2.8,102.31,3.93,89.38,2.39,14.82,0.45,0.3,0.48,0.48
2013,4,29,28.8,16.39,22.59,33.97,30.55,12.82,49.5,0.66,91.57,2.56,81.12,3.5,80.56,2.16,13.54,0.41,0.32,0.48,0.48
2013,4,30,30.41,14.13,22.27,38.44,32.69,11.17,41.44,0,91.52,4.59,97.25,6.23,96.06,2.77,17.59,0.52,0.3,0.48,0.48
2013,5,1,29.75,14.05,21.9,38.19,32.3,11.41,45.5,0,91.49,4.49,134.12,6.02,133.19,2.8,17.8,0.53,0.28,0.48,0.48
2013,5,2,30.21,13.75,21.98,36.72,32.62,10.86,40.25,0,91.35,2.51,117.94,3.98,117.75,2.71,16.87,0.52,0.26,0.48,0.48
2013,5,3,30.3,15.83,23.06,36.37,32.51,12.39,43.81,3.51,91.31,1.93,123.44,2.98,121.38,2.02,12.64,0.38,0.31,0.48,0.48
2013,5,4,28.79,18.22,23.5,34.91,30.9,14.4,54.94,2.12,91.33,2.59,93.25,3.64,91.88,2.41,15.12,0.46,0.38,0.48,0.49
2013,5,5,27.58,19.37,23.48,32.71,29.55,15.5,63.38,1.93,91.46,1.77,186.06,2.39,182.81,2.36,15.34,0.45,0.43,0.49,0.49
2013,5,6,29.26,17.58,23.43,36.33,31.64,13.85,52.69,0.02,91.44,2.09,110.06,3.17,100.81,2.01,12.81,0.38,0.4,0.48,0.49
2013,5,7,29.53,16.35,22.94,35.53,31.76,12.82,47.69,0,91.49,2.57,195.75,3.85,194.69,2.37,14.83,0.45,0.34,0.48,0.49
2013,5,8,29.23,18.58,23.9,35.4,32.05,14.71,55.69,1.94,91.52,2.73,284.81,3.34,287.06,2.49,15.44,0.47,0.35,0.48,0.49
2013,5,9,27.15,20.53,23.84,31.43,28.37,16.6,68.69,9.56,91.58,2.47,245.69,3.24,244.31,2.73,16.46,0.52,0.48,0.49,0.49
2013,5,10,26.37,20.49,23.43,31.19,27.22,16.54,71.88,9.33,91.59,2.83,292.94,4.15,293.88,2.66,17,0.5,0.58,0.51,0.5
2013,5,11,27.5,19.25,23.37,34.61,29.01,15.38,65.19,3.92,91.38,2.81,298.69,4.01,299.5,2.53,15.7,0.48,0.52,0.52,0.51
2013,5,12,26.72,18.9,22.81,32.55,27.83,15.08,65.62,0.54,91.37,4.75,301.12,6.21,302,1.77,11.51,0.34,0.5,0.52,0.51
2013,5,13,26.36,17.34,21.85,32.05,27.92,13.73,61.5,0,91.37,3.84,191.94,5.11,192.38,1.63,10.49,0.31,0.48,0.51,0.51
2013,5,14,25.82,17.94,21.88,31.43,26.42,14.22,64.31,0,91.27,4.8,304.44,6.51,304.62,2.18,13.75,0.41,0.48,0.51,0.5
2013,5,15,27.1,17.94,22.52,33.98,28.73,14.16,60.5,0.01,91.29,4.77,285.06,6.24,285.62,2.4,15.74,0.45,0.46,0.5,0.5
2013,5,16,26.51,17.85,22.19,33.08,27.9,14.04,61.44,0.01,91.42,3.82,294.44,4.9,295.56,2.45,14.86,0.47,0.45,0.5,0.5
2013,5,17,28.39,17.98,23.19,35.53,30.55,14.16,56.56,0.16,91.49,2.9,297.44,4.02,254.88,2.55,15.98,0.48,0.44,0.49,0.5
2013,5,18,28.19,19.48,23.83,34.67,30.2,15.62,62.31,6.92,91.5,2.59,304.31,3.33,308.44,2.6,16.65,0.49,0.48,0.5,0.5
2013,5,19,26.76,20.06,23.41,32.82,28.33,16.11,69.62,3.28,91.5,2.42,287.94,3.05,288.38,2.33,14.51,0.45,0.53,0.51,0.5
2013,5,20,27.05,19.96,23.51,32.69,28.54,16.05,68.38,8.85,91.48,2.64,258.38,3.56,258.75,2.12,13.3,0.4,0.54,0.51,0.51
2013,5,21,25.84,18.55,22.19,32.01,27.09,14.77,67.56,1.18,91.63,4.11,286.44,5.59,287.31,2.43,16.55,0.46,0.52,0.52,0.51
2013,5,22,26.15,19.33,22.74,32.22,26.94,15.44,69.06,16.67,91.53,4.71,288.38,6.48,288.69,2.44,16.44,0.47,0.59,0.52,0.52
2013,5,23,26.99,19.14,23.07,34.4,28.3,15.26,66.5,0.65,91.5,5.14,275.5,6.81,276.06,2.5,16.8,0.48,0.52,0.54,0.52
2013,5,24,27.48,18.8,23.14,34.84,29,14.95,63.5,0,91.46,5.1,287.81,6.72,288,2.5,16.59,0.48,0.48,0.53,0.52
2013,5,25,24.8,19.36,22.08,28.95,25.88,15.44,73.62,1.07,91.6,5.55,264.19,6.83,264.88,2.19,14.9,0.42,0.5,0.52,0.52
2013,5,26,24.55,19.74,22.14,29.18,25.33,15.81,76.06,5.79,91.52,5.93,270.19,7.69,270.75,2.21,14.88,0.43,0.54,0.52,0.52
2013,5,27,24.41,20.09,22.25,28.8,25.12,16.11,78.25,0.05,91.53,5.44,293.62,6.93,294.25,2.15,14.59,0.42,0.52,0.53,0.52
2013,5,28,23.54,19.14,21.33,28.48,24.49,15.2,77.88,0.54,91.59,5.33,293.31,6.59,293.69,2.24,15.23,0.43,0.5,0.52,0.52
2013,5,29,24.3,18.86,21.58,30.24,25.42,14.95,74.12,0.59,91.48,5.68,286.81,7.38,287.06,2.2,15.08,0.43,0.5,0.52,0.52
2013,5,30,24.13,19.87,22,30.42,25.28,15.93,79.25,14.12,91.38,4.35,305.88,5.67,306.25,1.8,11.74,0.35,0.57,0.53,0.52
2013,5,31,22.7,19.99,21.35,25.84,23.01,16.05,85.5,57.45,91.36,3.95,282.19,5.44,282.94,1.52,10.38,0.3,0.77,0.59,0.55
2013,6,1,22.12,19.87,20.99,24.9,22.44,15.93,87.5,10.17,91.35,5.21,276.88,6.84,277,1.83,11.73,0.36,0.73,0.65,0.6
2013,6,2,22.85,19.65,21.26,27.24,23.52,15.75,83.31,7.23,91.36,5.9,278.38,7.59,278.56,1.51,10.3,0.3,0.7,0.64,0.61
2013,6,3,23.38,19.46,21.42,28.45,23.94,15.56,80.38,4.2,91.31,4.84,290.56,6.77,290.62,1.66,11.26,0.33,0.66,0.63,0.61
2013,6,4,23.6,19.62,21.61,28.13,24.39,15.69,79.94,0.01,91.38,4.45,286.62,6.05,286.81,2.11,14.23,0.41,0.63,0.62,0.61
2013,6,5,24.84,18.9,21.87,31.14,26.05,15.01,72.88,0.01,91.43,4.28,286.44,5.71,286.94,2.27,14.86,0.44,0.6,0.61,0.6
2013,6,6,23.71,20.3,22.01,28.94,24.56,16.42,82.62,5.87,91.29,4.32,261.31,5.5,261.56,2.22,14.53,0.43,0.62,0.6,0.6
2013,6,7,22.8,20.07,21.44,26.34,22.97,16.17,85.12,6.26,91.26,5.38,245.75,7.22,246.19,1.79,12.12,0.35,0.66,0.62,0.61
2013,6,8,21.87,18.41,20.14,26.11,22.31,14.53,81.69,0.22,91.36,6.82,256.12,8.87,256.5,1.92,12.81,0.38,0.62,0.62,0.61
2013,6,9,21.58,17.37,19.48,26.23,22.06,13.61,78.25,0.01,91.43,8.03,265.12,10.35,265.44,2.09,13.18,0.41,0.61,0.61,0.61
2013,6,10,21.92,17.71,19.81,27.34,22.52,13.92,78.88,0.04,91.43,7.03,265.38,9.08,265.5,1.96,12.8,0.38,0.6,0.61,0.6
2013,6,11,22.49,18.83,20.66,27.01,22.85,14.95,81.19,3.99,91.33,7.09,269.75,9.3,270,1.41,9.55,0.28,0.62,0.6,0.6
2013,6,12,22.83,18.7,20.76,26.92,23.25,14.83,79.25,0.05,91.19,7.44,258.88,9.8,259.31,1.23,8.45,0.24,0.6,0.6,0.6
2013,6,13,22.33,17.22,19.78,28.07,23.05,13.49,74.94,0.01,91.12,8.46,260.56,10.82,261.12,1.41,9.59,0.27,0.59,0.6,0.6
2013,6,14,22.84,17.3,20.08,28.76,23.34,13.61,73.19,0.08,91.07,9.08,269.31,11.76,269.5,1.43,10.01,0.28,0.58,0.59,0.59
2013,6,15,23.72,18.79,21.26,28.32,24.35,14.95,76.06,0.78,91.1,8.69,264.38,11.34,264.75,1.6,10.95,0.31,0.58,0.59,0.59
2013,6,16,23.65,19.32,21.49,28.11,24.33,15.44,78.44,0.09,91.27,7.57,254.31,9.8,254.69,1.66,11.22,0.33,0.57,0.59,0.59
2013,6,17,23.4,18.89,21.15,27.98,24.33,15.01,77.69,0.45,91.35,8.3,252.62,10.63,253.12,1.54,10.1,0.3,0.57,0.59,0.59
2013,6,18,23.1,18.89,21,27.74,23.89,15.01,78.88,1.1,91.3,7.79,260.94,9.99,261.25,1.54,10.54,0.3,0.57,0.59,0.59
2013,6,19,24.02,19.27,21.65,29.94,25.23,15.38,77.12,1.4,91.32,7.14,263.69,9.05,264.19,1.6,10.78,0.31,0.57,0.59,0.59
2013,6,20,23.49,18.46,20.98,29.22,24.51,14.59,75.81,3.32,91.41,6.87,274.12,8.86,274.44,1.91,12.71,0.38,0.58,0.59,0.59
2013,6,21,23.39,19.03,21.21,28.58,24.22,15.14,78.44,2.73,91.43,7.01,273.38,9.03,273.69,1.73,11.65,0.34,0.59,0.59,0.59
2013,6,22,22.39,17.94,20.16,26.27,22.96,14.16,77.88,2.56,91.43,7.75,269.31,9.99,269.75,1.64,11.08,0.32,0.59,0.59,0.59
2013,6,23,22.45,17.09,19.77,27.05,22.98,13.43,74.25,0.2,91.33,8.69,279.31,11.23,279.5,1.66,11.16,0.32,0.57,0.59,0.59
2013,6,24,22.95,18.53,20.74,27.62,23.5,14.65,78.12,0.93,91.31,8.63,267.31,11.25,267.69,1.42,9.78,0.28,0.56,0.58,0.59
2013,6,25,23.78,18.74,21.26,29.15,24.76,14.83,76,1.02,91.48,7.98,268.19,10.26,268.56,1.57,10.63,0.31,0.56,0.58,0.58
2013,6,26,24.02,19.83,21.93,29.51,24.85,15.87,79.44,11.09,91.6,6.75,267.75,8.79,268.25,1.7,11.31,0.34,0.62,0.59,0.59
2013,6,27,23.18,19.77,21.48,27.22,23.53,15.81,82.44,3.58,91.62,6.01,263.31,7.98,263.69,2.05,13.58,0.4,0.62,0.59,0.59
2013,6,28,23.26,18.87,21.07,29.4,23.98,14.95,78.56,7.3,91.59,5.57,265.06,7.44,265.44,2.12,13.8,0.41,0.63,0.6,0.59
2013,6,29,22.98,18.15,20.57,29.15,23.75,14.28,76.56,0.38,91.64,5.93,265.19,7.75,265.69,1.87,12.75,0.37,0.59,0.6,0.59
2013,6,30,22.26,18.05,20.15,26.56,22.69,14.16,78.62,0.06,91.68,6.3,270.56,8.23,270.94,2,13.74,0.39,0.59,0.59,0.59
2013,7,1,22.15,17.63,19.89,27.51,23.08,13.79,77.44,0.07,91.5,7.38,266.5,9.38,267,2.09,14.23,0.41,0.57,0.59,0.59
2013,7,2,22.58,17.46,20.02,28.46,23.65,13.67,75.12,1.76,91.34,9.04,258.62,11.41,259.25,1.59,10.74,0.31,0.57,0.59,0.59
2013,7,3,22.16,18.61,20.39,26.4,22.67,14.77,81.38,1.67,91.31,7.53,267.25,9.85,267.88,1.7,11.58,0.34,0.58,0.59,0.59
2013,7,4,23.58,19.33,21.46,28.81,24.57,15.44,79.06,1.29,91.28,6.55,272.56,8.6,273.19,1.7,11.59,0.34,0.58,0.59,0.59
2013,7,5,23.97,19.43,21.7,29.2,25.1,15.5,78,0.13,91.3,5.24,267.75,6.87,268.31,1.24,8.96,0.24,0.56,0.59,0.59
2013,7,6,23.92,19.28,21.6,29.24,25.1,15.38,77.44,4.84,91.39,6.12,281.88,7.84,282.44,2.05,14.01,0.41,0.59,0.58,0.59
2013,7,7,22.26,19.11,20.69,25.73,22.68,15.2,83.25,1.49,91.43,6.01,281.06,7.79,281.5,1.75,12.02,0.34,0.59,0.59,0.59
2013,7,8,23.1,18.62,20.86,29.09,24.3,14.77,78.12,0.41,91.38,6.37,278.62,8.02,279.06,1.82,12.32,0.36,0.56,0.59,0.59
2013,7,9,22.15,18.41,20.28,26.27,22.82,14.53,80.81,5.23,91.37,6.83,271.56,8.69,272,1.59,10.84,0.31,0.59,0.59,0.59
2013,7,10,22.04,18.08,20.06,26.97,22.64,14.22,79.94,16.4,91.34,7.79,276.62,10.09,276.94,1.63,11.15,0.32,0.67,0.6,0.59
2013,7,11,22.03,17.71,19.87,27.55,22.83,13.92,78.75,3.02,91.35,7.49,266.88,9.63,267.44,1.7,11.7,0.34,0.63,0.61,0.6
2013,7,12,22.04,18.72,20.37,26.25,22.73,14.83,82.62,0.21,91.39,6.69,256.5,8.57,257.25,1.49,10.34,0.3,0.6,0.6,0.6
2013,7,13,22.8,18.66,20.73,27.9,23.74,14.77,79.38,2.95,91.44,6.46,260,8.41,260.44,1.27,8.91,0.25,0.61,0.6,0.59
2013,7,14,22.89,19.15,21.02,27.77,23.53,15.2,80.94,1.22,91.43,6.14,272.69,8.05,273,1.51,10.24,0.3,0.6,0.6,0.59
2013,7,15,23.37,19.54,21.45,28.17,24.15,15.62,80.62,2.06,91.39,6.03,273.31,7.93,273.88,1.56,10.41,0.3,0.6,0.6,0.59
